label,master_id,source_status,pretest_probability,post_test_probability_negative
Rout >14,FT-010,peer_reviewed_full_report,0.4125,0.25776872134488016
Rout >14,FT-010,peer_reviewed_full_report,0.41500000000000004,0.2597455609225117
Rout >14,FT-010,peer_reviewed_full_report,0.4175,0.26172873155940163
Rout >14,FT-010,peer_reviewed_full_report,0.42000000000000004,0.2637182637182636
Rout >14,FT-010,peer_reviewed_full_report,0.4225,0.2657141880575588
Rout >14,FT-010,peer_reviewed_full_report,0.42500000000000004,0.26771653543307083
Rout >14,FT-010,peer_reviewed_full_report,0.4275,0.26972533689949585
Rout >14,FT-010,peer_reviewed_full_report,0.43000000000000005,0.2717406237120483
Rout >14,FT-010,peer_reviewed_full_report,0.4325,0.2737624273280814
Rout >14,FT-010,peer_reviewed_full_report,0.43500000000000005,0.2757907794087244
Rout >14,FT-010,peer_reviewed_full_report,0.4375,0.2778257118205349
Rout >14,FT-010,peer_reviewed_full_report,0.44,0.279867256637168
Rout >14,FT-010,peer_reviewed_full_report,0.4425,0.2819154461410615
Rout >14,FT-010,peer_reviewed_full_report,0.445,0.28397031282513696
Rout >14,FT-010,peer_reviewed_full_report,0.4475,0.2860318893945183
Rout >14,FT-010,peer_reviewed_full_report,0.45,0.28810020876826714
Rout >14,FT-010,peer_reviewed_full_report,0.4525,0.29017530408113473
Rout >14,FT-010,peer_reviewed_full_report,0.455,0.2922572086853312
Rout >14,FT-010,peer_reviewed_full_report,0.4575,0.2943459561523129
Rout >14,FT-010,peer_reviewed_full_report,0.46,0.29644158027458667
Rout >14,FT-010,peer_reviewed_full_report,0.4625,0.2985441150675319
Rout >14,FT-010,peer_reviewed_full_report,0.465,0.3006535947712418
Rout >14,FT-010,peer_reviewed_full_report,0.4675,0.3027700538523811
Rout >14,FT-010,peer_reviewed_full_report,0.47000000000000003,0.3048935270060639
Rout >14,FT-010,peer_reviewed_full_report,0.47250000000000003,0.30702404915774967
Rout >14,FT-010,peer_reviewed_full_report,0.47500000000000003,0.3091616554651574
Rout >14,FT-010,peer_reviewed_full_report,0.47750000000000004,0.3113063813201998
Rout >14,FT-010,peer_reviewed_full_report,0.48000000000000004,0.3134582623509369
Rout >14,FT-010,peer_reviewed_full_report,0.48250000000000004,0.31561733442354856
Rout >14,FT-010,peer_reviewed_full_report,0.48500000000000004,0.31778363364432727
Rout >14,FT-010,peer_reviewed_full_report,0.48750000000000004,0.3199571963616907
Rout >14,FT-010,peer_reviewed_full_report,0.49,0.3221380591682148
Rout >14,FT-010,peer_reviewed_full_report,0.4925,0.3243262589026876
Rout >14,FT-010,peer_reviewed_full_report,0.495,0.32652183265218315
Rout >14,FT-010,peer_reviewed_full_report,0.4975,0.3287248177541566
Rout >14,FT-010,peer_reviewed_full_report,0.5,0.33093525179856104
Rout >14,FT-010,peer_reviewed_full_report,0.5025,0.33315317262998584
Rout >14,FT-010,peer_reviewed_full_report,0.505,0.3353786183498158
Rout >14,FT-010,peer_reviewed_full_report,0.5075000000000001,0.33761162731841354
Rout >14,FT-010,peer_reviewed_full_report,0.51,0.3398522381573228
Rout >14,FT-010,peer_reviewed_full_report,0.5125,0.3421004897514963
Rout >14,FT-010,peer_reviewed_full_report,0.515,0.34435642125154436
Rout >14,FT-010,peer_reviewed_full_report,0.5175000000000001,0.34662007207600737
Rout >14,FT-010,peer_reviewed_full_report,0.52,0.3488914819136522
Rout >14,FT-010,peer_reviewed_full_report,0.5225,0.35117069072579155
Rout >14,FT-010,peer_reviewed_full_report,0.525,0.3534577387486278
Rout >14,FT-010,peer_reviewed_full_report,0.5275000000000001,0.35575266649562
Rout >14,FT-010,peer_reviewed_full_report,0.53,0.35805551475987657
Rout >14,FT-010,peer_reviewed_full_report,0.5325,0.3603663246165728
Rout >14,FT-010,peer_reviewed_full_report,0.535,0.3626851374253923
Rout >14,FT-010,peer_reviewed_full_report,0.5375000000000001,0.365011994832995
Rout >14,FT-010,peer_reviewed_full_report,0.54,0.3673469387755101
Rout >14,FT-010,peer_reviewed_full_report,0.5425,0.3696900114810561
Rout >14,FT-010,peer_reviewed_full_report,0.545,0.37204125547228606
Rout >14,FT-010,peer_reviewed_full_report,0.5475000000000001,0.3744007135689597
Rout >14,FT-010,peer_reviewed_full_report,0.55,0.3767684288905435
Rout >14,FT-010,peer_reviewed_full_report,0.5525,0.37914444485883697
Rout >14,FT-010,peer_reviewed_full_report,0.5549999999999999,0.3815288052006275
Rout >14,FT-010,peer_reviewed_full_report,0.5575,0.3839215539503723
Rout >14,FT-010,peer_reviewed_full_report,0.56,0.3863227354529093
Rout >14,FT-010,peer_reviewed_full_report,0.5625,0.3887323943661971
Rout >14,FT-010,peer_reviewed_full_report,0.565,0.3911505756640829
Rout >14,FT-010,peer_reviewed_full_report,0.5675,0.39357732463910133
Rout >14,FT-010,peer_reviewed_full_report,0.5700000000000001,0.3960126869053013
Rout >14,FT-010,peer_reviewed_full_report,0.5725,0.3984567084011044
Rout >14,FT-010,peer_reviewed_full_report,0.575,0.40090943539219387
Rout >14,FT-010,peer_reviewed_full_report,0.5775,0.40337091447443335
Rout >14,FT-010,peer_reviewed_full_report,0.5800000000000001,0.4058411925768177
Rout >14,FT-010,peer_reviewed_full_report,0.5825,0.4083203169644557
Rout >14,FT-010,peer_reviewed_full_report,0.585,0.4108083352415845
Rout >14,FT-010,peer_reviewed_full_report,0.5875,0.41330529535461663
Rout >14,FT-010,peer_reviewed_full_report,0.5900000000000001,0.4158112455952198
Rout >14,FT-010,peer_reviewed_full_report,0.5925,0.4183262346034303
Rout >14,FT-010,peer_reviewed_full_report,0.595,0.4208503113708002
Rout >14,FT-010,peer_reviewed_full_report,0.5975,0.42338352524357836
Rout >14,FT-010,peer_reviewed_full_report,0.6000000000000001,0.42592592592592593
Rout >14,FT-010,peer_reviewed_full_report,0.6025,0.42847756348316773
Rout >14,FT-010,peer_reviewed_full_report,0.605,0.4310384883450785
Rout >14,FT-010,peer_reviewed_full_report,0.6075,0.4336087513092051
Rout >14,FT-010,peer_reviewed_full_report,0.6100000000000001,0.43618840354422506
Rout >14,FT-010,peer_reviewed_full_report,0.6125,0.4387774965933424
Rout >14,FT-010,peer_reviewed_full_report,0.615,0.44137608237772047
Rout >14,FT-010,peer_reviewed_full_report,0.6174999999999999,0.44398421319995296
Rout >14,FT-010,peer_reviewed_full_report,0.62,0.4466019417475727
Rout >14,FT-010,peer_reviewed_full_report,0.6225,0.4492293210965995
Rout >14,FT-010,peer_reviewed_full_report,0.625,0.4518664047151276
Rout >14,FT-010,peer_reviewed_full_report,0.6275,0.45451324646695257
Rout >14,FT-010,peer_reviewed_full_report,0.63,0.4571699006152389
Rout >14,FT-010,peer_reviewed_full_report,0.6325000000000001,0.45983642182622775
Rout >14,FT-010,peer_reviewed_full_report,0.635,0.462512865172987
Rout >14,FT-010,peer_reviewed_full_report,0.6375,0.4651992861392027
Rout >14,FT-010,peer_reviewed_full_report,0.64,0.4678957406230133
Rout >14,FT-010,peer_reviewed_full_report,0.6425000000000001,0.4706022849408861
Rout >14,FT-010,peer_reviewed_full_report,0.645,0.4733189758315386
Rout >14,FT-010,peer_reviewed_full_report,0.6475,0.47604587045990315
Rout >14,FT-010,peer_reviewed_full_report,0.65,0.47878302642113685
Rout >14,FT-010,peer_reviewed_full_report,0.6525000000000001,0.48153050174467577
Rout >14,FT-010,peer_reviewed_full_report,0.655,0.48428835489833627
Rout >14,FT-010,peer_reviewed_full_report,0.6575,0.48705664479246336
Rout >14,FT-010,peer_reviewed_full_report,0.66,0.4898354307841238
Rout >14,FT-010,peer_reviewed_full_report,0.6625000000000001,0.49262477268134974
Rout >14,FT-010,peer_reviewed_full_report,0.665,0.4954247307474289
Rout >14,FT-010,peer_reviewed_full_report,0.6675,0.49823536570524507
Rout >14,FT-010,peer_reviewed_full_report,0.67,0.501056738741668
Rout >14,FT-010,peer_reviewed_full_report,0.6725000000000001,0.5038889115119924
Rout >14,FT-010,peer_reviewed_full_report,0.675,0.5067319461444308
Rout >14,FT-010,peer_reviewed_full_report,0.6775,0.5095859052446551
Rout >14,FT-010,peer_reviewed_full_report,0.6799999999999999,0.512450851900393
Rout >14,FT-010,peer_reviewed_full_report,0.6825,0.5153268496860763
Rout >14,FT-010,peer_reviewed_full_report,0.685,0.5182139626675438
Rout >14,FT-010,peer_reviewed_full_report,0.6875,0.521112255406797
Rout >14,FT-010,peer_reviewed_full_report,0.69,0.5240217929668151
Rout >14,FT-010,peer_reviewed_full_report,0.6925,0.5269426409164218
Rout >14,FT-010,peer_reviewed_full_report,0.6950000000000001,0.5298748653352117
Rout >14,FT-010,peer_reviewed_full_report,0.6975,0.5328185328185328
Rout >14,FT-010,peer_reviewed_full_report,0.7,0.535773710482529
Rout >14,FT-010,peer_reviewed_full_report,0.7025000000000001,0.5387404659692411
Rout >14,FT-010,peer_reviewed_full_report,0.7050000000000001,0.5417188674517665
Rout >14,FT-010,peer_reviewed_full_report,0.7075,0.5447089836394827
Rout >14,FT-010,peer_reviewed_full_report,0.71,0.5477108837833304
Rout >14,FT-010,peer_reviewed_full_report,0.7124999999999999,0.5507246376811592
Rout >14,FT-010,peer_reviewed_full_report,0.7150000000000001,0.5537503156831383
Rout >14,FT-010,peer_reviewed_full_report,0.7175,0.556787988697229
Rout >14,FT-010,peer_reviewed_full_report,0.72,0.559837728194726
Rout >14,FT-010,peer_reviewed_full_report,0.7224999999999999,0.5628996062158612
Rout >14,FT-010,peer_reviewed_full_report,0.7250000000000001,0.5659736953754774
Rout >14,FT-010,peer_reviewed_full_report,0.7275,0.5690600688687666
Rout >14,FT-010,peer_reviewed_full_report,0.73,0.5721588004770829
Rout >14,FT-010,peer_reviewed_full_report,0.7324999999999999,0.5752699645738185
Rout >14,FT-010,peer_reviewed_full_report,0.7350000000000001,0.5783936361303567
Rout >14,FT-010,peer_reviewed_full_report,0.7375,0.5815298907220913
Rout >14,FT-010,peer_reviewed_full_report,0.74,0.5846788045345241
Rout >14,FT-010,peer_reviewed_full_report,0.7424999999999999,0.5878404543694332
Rout >14,FT-010,peer_reviewed_full_report,0.7450000000000001,0.5910149176511167
Rout >14,FT-010,peer_reviewed_full_report,0.7475,0.5942022724327126
Rout >14,FT-010,peer_reviewed_full_report,0.75,0.5974025974025973
Rout >14,FT-010,peer_reviewed_full_report,0.7525,0.60061597189086
Rout >14,FT-010,peer_reviewed_full_report,0.7550000000000001,0.6038424758758586
Rout >14,FT-010,peer_reviewed_full_report,0.7575000000000001,0.6070821899908532
Rout >14,FT-010,peer_reviewed_full_report,0.76,0.6103351955307261
Rout >14,FT-010,peer_reviewed_full_report,0.7625,0.6136015744587797
Rout >14,FT-010,peer_reviewed_full_report,0.7650000000000001,0.6168814094136208
Rout >14,FT-010,peer_reviewed_full_report,0.7675000000000001,0.6201747837161302
Rout >14,FT-010,peer_reviewed_full_report,0.77,0.6234817813765181
Rout >14,FT-010,peer_reviewed_full_report,0.7725,0.6268024871014682
Rout >14,FT-010,peer_reviewed_full_report,0.7750000000000001,0.6301369863013699
Rout >14,FT-010,peer_reviewed_full_report,0.7775000000000001,0.6334853650976399
Rout >14,FT-010,peer_reviewed_full_report,0.78,0.6368477103301383
Rout >14,FT-010,peer_reviewed_full_report,0.7825,0.6402241095646759
Rout >14,FT-010,peer_reviewed_full_report,0.7849999999999999,0.6436146511006148
Rout >14,FT-010,peer_reviewed_full_report,0.7875000000000001,0.6470194239785667
Rout >14,FT-010,peer_reviewed_full_report,0.79,0.6504385179881869
Rout >14,FT-010,peer_reviewed_full_report,0.7925,0.6538720236760682
Rout >14,FT-010,peer_reviewed_full_report,0.7949999999999999,0.657320032353734
Rout >14,FT-010,peer_reviewed_full_report,0.7975000000000001,0.6607826361057325
Rout >14,FT-010,peer_reviewed_full_report,0.8,0.6642599277978339
Rout >14,FT-010,peer_reviewed_full_report,0.8025,0.6677520010853343
Rout >14,FT-010,peer_reviewed_full_report,0.8049999999999999,0.6712589504214628
Rout >14,FT-010,peer_reviewed_full_report,0.8075000000000001,0.6747808710658977
Rout >14,FT-010,peer_reviewed_full_report,0.81,0.6783178590933916
Rout >14,FT-010,peer_reviewed_full_report,0.8125,0.6818700114025085
Rout >14,FT-010,peer_reviewed_full_report,0.815,0.6854374257244719
Rout >14,FT-010,peer_reviewed_full_report,0.8175000000000001,0.6890202006321287
Rout >14,FT-010,peer_reviewed_full_report,0.8200000000000001,0.6926184355490268
Rout >14,FT-010,peer_reviewed_full_report,0.8225,0.6962322307586143
Rout >14,FT-010,peer_reviewed_full_report,0.825,0.6998616874135545
Rout >14,FT-010,peer_reviewed_full_report,0.8275000000000001,0.7035069075451649
Rout >14,FT-010,peer_reviewed_full_report,0.8300000000000001,0.7071679940729765
Rout >14,FT-010,peer_reviewed_full_report,0.8325,0.7108450508144228
Rout >14,FT-010,peer_reviewed_full_report,0.835,0.7145381824946515
Rout >14,FT-010,peer_reviewed_full_report,0.8375000000000001,0.7182474947564671
Rout >14,FT-010,peer_reviewed_full_report,0.8400000000000001,0.7219730941704037
Rout >14,FT-010,peer_reviewed_full_report,0.8425,0.7257150882449324
Rout >14,FT-010,peer_reviewed_full_report,0.845,0.729473585436802
Rout >14,FT-010,peer_reviewed_full_report,0.8474999999999999,0.7332486951615176
Rout >14,FT-010,peer_reviewed_full_report,0.8500000000000001,0.7370405278039586
Rout >14,FT-010,peer_reviewed_full_report,0.8525,0.7408491947291361
Rout >14,FT-010,peer_reviewed_full_report,0.855,0.7446748082930984
Rout >14,FT-010,peer_reviewed_full_report,0.8574999999999999,0.7485174818539777
Rout >14,FT-010,peer_reviewed_full_report,0.8600000000000001,0.7523773297831876
Rout >14,FT-010,peer_reviewed_full_report,0.8625,0.7562544674767692
Rout >14,FT-010,peer_reviewed_full_report,0.865,0.7601490113668926
Rout >14,FT-010,peer_reviewed_full_report,0.8674999999999999,0.7640610789335118
Rout >14,FT-010,peer_reviewed_full_report,0.8700000000000001,0.7679907887161774
Rout >14,FT-010,peer_reviewed_full_report,0.8725,0.7719382603260085
Rout >14,FT-010,peer_reviewed_full_report,0.875,0.7759036144578313
Rout >14,FT-010,peer_reviewed_full_report,0.8775,0.7798869729024778
Rout >14,FT-010,peer_reviewed_full_report,0.8800000000000001,0.7838884585592564
Rout >14,FT-010,peer_reviewed_full_report,0.8825000000000001,0.7879081954485905
Rout >14,FT-010,peer_reviewed_full_report,0.885,0.7919463087248322
Rout >14,FT-010,peer_reviewed_full_report,0.8875,0.7960029246892516
Rout >14,FT-010,peer_reviewed_full_report,0.8900000000000001,0.8000781708032051
Rout >14,FT-010,peer_reviewed_full_report,0.8925000000000001,0.8041721757014838
Rout >14,FT-010,peer_reviewed_full_report,0.895,0.8082850692058505
Rout >14,FT-010,peer_reviewed_full_report,0.8975,0.8124169823387611
Rout >14,FT-010,peer_reviewed_full_report,0.9,0.8165680473372781
Rout >18,FT-010,peer_reviewed_full_report,0.2,0.16888652104421953
Rout >18,FT-010,peer_reviewed_full_report,0.2025,0.17108077315157214
Rout >18,FT-010,peer_reviewed_full_report,0.20500000000000002,0.17327716079832553
Rout >18,FT-010,peer_reviewed_full_report,0.20750000000000002,0.1754756871035941
Rout >18,FT-010,peer_reviewed_full_report,0.21000000000000002,0.1776763551925695
Rout >18,FT-010,peer_reviewed_full_report,0.21250000000000002,0.17987916819653532
Rout >18,FT-010,peer_reviewed_full_report,0.21500000000000002,0.18208412925288203
Rout >18,FT-010,peer_reviewed_full_report,0.21750000000000003,0.18429124150512202
Rout >18,FT-010,peer_reviewed_full_report,0.22,0.18650050810290422
Rout >18,FT-010,peer_reviewed_full_report,0.2225,0.18871193220202942
Rout >18,FT-010,peer_reviewed_full_report,0.225,0.190925516964465
Rout >18,FT-010,peer_reviewed_full_report,0.2275,0.1931412655583602
Rout >18,FT-010,peer_reviewed_full_report,0.23,0.19535918115806117
Rout >18,FT-010,peer_reviewed_full_report,0.2325,0.19757926694412611
Rout >18,FT-010,peer_reviewed_full_report,0.23500000000000001,0.19980152610334054
Rout >18,FT-010,peer_reviewed_full_report,0.23750000000000002,0.20202596182873248
Rout >18,FT-010,peer_reviewed_full_report,0.24000000000000002,0.20425257731958765
Rout >18,FT-010,peer_reviewed_full_report,0.24250000000000002,0.2064813757814651
Rout >18,FT-010,peer_reviewed_full_report,0.245,0.20871236042621233
Rout >18,FT-010,peer_reviewed_full_report,0.2475,0.21094553447198083
Rout >18,FT-010,peer_reviewed_full_report,0.25,0.21318090114324148
Rout >18,FT-010,peer_reviewed_full_report,0.2525,0.21541846367080006
Rout >18,FT-010,peer_reviewed_full_report,0.255,0.2176582252918131
Rout >18,FT-010,peer_reviewed_full_report,0.2575,0.21990018924980306
Rout >18,FT-010,peer_reviewed_full_report,0.26,0.2221443587946742
Rout >18,FT-010,peer_reviewed_full_report,0.2625,0.2243907371827283
Rout >18,FT-010,peer_reviewed_full_report,0.265,0.2266393276766805
Rout >18,FT-010,peer_reviewed_full_report,0.2675,0.22889013354567483
Rout >18,FT-010,peer_reviewed_full_report,0.27,0.23114315806530022
Rout >18,FT-010,peer_reviewed_full_report,0.2725,0.23339840451760638
Rout >18,FT-010,peer_reviewed_full_report,0.275,0.23565587619111988
Rout >18,FT-010,peer_reviewed_full_report,0.2775,0.2379155763808597
Rout >18,FT-010,peer_reviewed_full_report,0.28,0.2401775083883538
Rout >18,FT-010,peer_reviewed_full_report,0.28250000000000003,0.2424416755216547
Rout >18,FT-010,peer_reviewed_full_report,0.28500000000000003,0.24470808109535616
Rout >18,FT-010,peer_reviewed_full_report,0.28750000000000003,0.24697672843060878
Rout >18,FT-010,peer_reviewed_full_report,0.29000000000000004,0.24924762085513658
Rout >18,FT-010,peer_reviewed_full_report,0.2925,0.2515207617032531
Rout >18,FT-010,peer_reviewed_full_report,0.29500000000000004,0.2537961543158781
Rout >18,FT-010,peer_reviewed_full_report,0.2975,0.25607380204055313
Rout >18,FT-010,peer_reviewed_full_report,0.30000000000000004,0.25835370823145887
Rout >18,FT-010,peer_reviewed_full_report,0.3025,0.26063587624943096
Rout >18,FT-010,peer_reviewed_full_report,0.305,0.2629203094619767
Rout >18,FT-010,peer_reviewed_full_report,0.3075,0.2652070112432918
Rout >18,FT-010,peer_reviewed_full_report,0.31,0.2674959849742767
Rout >18,FT-010,peer_reviewed_full_report,0.3125,0.2697872340425532
Rout >18,FT-010,peer_reviewed_full_report,0.315,0.2720807618424817
Rout >18,FT-010,peer_reviewed_full_report,0.3175,0.2743765717751774
Rout >18,FT-010,peer_reviewed_full_report,0.32,0.27667466724852724
Rout >18,FT-010,peer_reviewed_full_report,0.3225,0.27897505167720676
Rout >18,FT-010,peer_reviewed_full_report,0.325,0.28127772848269744
Rout >18,FT-010,peer_reviewed_full_report,0.3275,0.28358270109330297
Rout >18,FT-010,peer_reviewed_full_report,0.33,0.2858899729441667
Rout >18,FT-010,peer_reviewed_full_report,0.3325,0.2881995474772885
Rout >18,FT-010,peer_reviewed_full_report,0.335,0.2905114281415421
Rout >18,FT-010,peer_reviewed_full_report,0.3375,0.29282561839269217
Rout >18,FT-010,peer_reviewed_full_report,0.34,0.29514212169341153
Rout >18,FT-010,peer_reviewed_full_report,0.3425,0.29746094151329805
Rout >18,FT-010,peer_reviewed_full_report,0.345,0.2997820813288927
Rout >18,FT-010,peer_reviewed_full_report,0.34750000000000003,0.3021055446236965
Rout >18,FT-010,peer_reviewed_full_report,0.35,0.30443133488818774
Rout >18,FT-010,peer_reviewed_full_report,0.35250000000000004,0.3067594556198399
Rout >18,FT-010,peer_reviewed_full_report,0.355,0.3090899103231389
Rout >18,FT-010,peer_reviewed_full_report,0.35750000000000004,0.31142270250960086
Rout >18,FT-010,peer_reviewed_full_report,0.36,0.31375783569778953
Rout >18,FT-010,peer_reviewed_full_report,0.36250000000000004,0.3160953134133343
Rout >18,FT-010,peer_reviewed_full_report,0.365,0.31843513918894745
Rout >18,FT-010,peer_reviewed_full_report,0.36750000000000005,0.3207773165644425
Rout >18,FT-010,peer_reviewed_full_report,0.37,0.32312184908675173
Rout >18,FT-010,peer_reviewed_full_report,0.37250000000000005,0.32546874030994405
Rout >18,FT-010,peer_reviewed_full_report,0.375,0.32781799379524307
Rout >18,FT-010,peer_reviewed_full_report,0.3775,0.3301696131110452
Rout >18,FT-010,peer_reviewed_full_report,0.38,0.33252360183293767
Rout >18,FT-010,peer_reviewed_full_report,0.3825,0.3348799635437165
Rout >18,FT-010,peer_reviewed_full_report,0.385,0.33723870183340476
Rout >18,FT-010,peer_reviewed_full_report,0.3875,0.3395998202992708
Rout >18,FT-010,peer_reviewed_full_report,0.39,0.3419633225458468
Rout >18,FT-010,peer_reviewed_full_report,0.3925,0.34432921218494666
Rout >18,FT-010,peer_reviewed_full_report,0.395,0.3466974928356846
Rout >18,FT-010,peer_reviewed_full_report,0.3975,0.3490681681244936
Rout >18,FT-010,peer_reviewed_full_report,0.4,0.3514412416851442
Rout >18,FT-010,peer_reviewed_full_report,0.4025,0.3538167171587625
Rout >18,FT-010,peer_reviewed_full_report,0.405,0.35619459819384913
Rout >18,FT-010,peer_reviewed_full_report,0.40750000000000003,0.3585748884462982
Rout >18,FT-010,peer_reviewed_full_report,0.41000000000000003,0.3609575915794152
Rout >18,FT-010,peer_reviewed_full_report,0.4125,0.36334271126393664
Rout >18,FT-010,peer_reviewed_full_report,0.41500000000000004,0.3657302511780487
Rout >18,FT-010,peer_reviewed_full_report,0.4175,0.36812021500740566
Rout >18,FT-010,peer_reviewed_full_report,0.42000000000000004,0.3705126064451495
Rout >18,FT-010,peer_reviewed_full_report,0.4225,0.3729074291919284
Rout >18,FT-010,peer_reviewed_full_report,0.42500000000000004,0.3753046869559162
Rout >18,FT-010,peer_reviewed_full_report,0.4275,0.37770438345283136
Rout >18,FT-010,peer_reviewed_full_report,0.43000000000000005,0.3801065224059564
Rout >18,FT-010,peer_reviewed_full_report,0.4325,0.3825111075461566
Rout >18,FT-010,peer_reviewed_full_report,0.43500000000000005,0.3849181426118998
Rout >18,FT-010,peer_reviewed_full_report,0.4375,0.38732763134927567
Rout >18,FT-010,peer_reviewed_full_report,0.44,0.38973957751201527
Rout >18,FT-010,peer_reviewed_full_report,0.4425,0.3921539848615101
Rout >18,FT-010,peer_reviewed_full_report,0.445,0.3945708571668322
Rout >18,FT-010,peer_reviewed_full_report,0.4475,0.3969901982047533
Rout >18,FT-010,peer_reviewed_full_report,0.45,0.39941201175976476
Rout >18,FT-010,peer_reviewed_full_report,0.4525,0.4018363016240975
Rout >18,FT-010,peer_reviewed_full_report,0.455,0.404263071597741
Rout >18,FT-010,peer_reviewed_full_report,0.4575,0.40669232548846407
Rout >18,FT-010,peer_reviewed_full_report,0.46,0.4091240671118344
Rout >18,FT-010,peer_reviewed_full_report,0.4625,0.41155830029123835
Rout >18,FT-010,peer_reviewed_full_report,0.465,0.41399502885790124
Rout >18,FT-010,peer_reviewed_full_report,0.4675,0.4164342566509073
Rout >18,FT-010,peer_reviewed_full_report,0.47000000000000003,0.41887598751722016
Rout >18,FT-010,peer_reviewed_full_report,0.47250000000000003,0.4213202253117023
Rout >18,FT-010,peer_reviewed_full_report,0.47500000000000003,0.4237669738971365
Rout >18,FT-010,peer_reviewed_full_report,0.47750000000000004,0.42621623714424495
Rout >18,FT-010,peer_reviewed_full_report,0.48000000000000004,0.42866801893171064
Rout >18,FT-010,peer_reviewed_full_report,0.48250000000000004,0.43112232314619736
Rout >18,FT-010,peer_reviewed_full_report,0.48500000000000004,0.43357915368237016
Rout >18,FT-010,peer_reviewed_full_report,0.48750000000000004,0.4360385144429162
Rout >18,FT-010,peer_reviewed_full_report,0.49,0.4385004093385654
Rout >18,FT-010,peer_reviewed_full_report,0.4925,0.44096484228811106
Rout >18,FT-010,peer_reviewed_full_report,0.495,0.4434318172184308
Rout >18,FT-010,peer_reviewed_full_report,0.4975,0.44590133806450705
Rout >18,FT-010,peer_reviewed_full_report,0.5,0.44837340876944837
Rout >18,FT-010,peer_reviewed_full_report,0.5025,0.45084803328451034
Rout >18,FT-010,peer_reviewed_full_report,0.505,0.45332521556911665
Rout >18,FT-010,peer_reviewed_full_report,0.5075000000000001,0.4558049595908799
Rout >18,FT-010,peer_reviewed_full_report,0.51,0.45828726932562297
Rout >18,FT-010,peer_reviewed_full_report,0.5125,0.46077214875740063
Rout >18,FT-010,peer_reviewed_full_report,0.515,0.4632596018785205
Rout >18,FT-010,peer_reviewed_full_report,0.5175000000000001,0.4657496326895642
Rout >18,FT-010,peer_reviewed_full_report,0.52,0.4682422451994092
Rout >18,FT-010,peer_reviewed_full_report,0.5225,0.4707374434252503
Rout >18,FT-010,peer_reviewed_full_report,0.525,0.4732352313926211
Rout >18,FT-010,peer_reviewed_full_report,0.5275000000000001,0.4757356131354155
Rout >18,FT-010,peer_reviewed_full_report,0.53,0.4782385926959097
Rout >18,FT-010,peer_reviewed_full_report,0.5325,0.48074417412478376
Rout >18,FT-010,peer_reviewed_full_report,0.535,0.4832523614811438
Rout >18,FT-010,peer_reviewed_full_report,0.5375000000000001,0.4857631588325435
Rout >18,FT-010,peer_reviewed_full_report,0.54,0.48827657025500604
Rout >18,FT-010,peer_reviewed_full_report,0.5425,0.4907925998330468
Rout >18,FT-010,peer_reviewed_full_report,0.545,0.4933112516596948
Rout >18,FT-010,peer_reviewed_full_report,0.5475000000000001,0.4958325298365153
Rout >18,FT-010,peer_reviewed_full_report,0.55,0.4983564384736317
Rout >18,FT-010,peer_reviewed_full_report,0.5525,0.5008829816897482
Rout >18,FT-010,peer_reviewed_full_report,0.5549999999999999,0.5034121636121722
Rout >18,FT-010,peer_reviewed_full_report,0.5575,0.5059439883768369
Rout >18,FT-010,peer_reviewed_full_report,0.56,0.5084784601283228
Rout >18,FT-010,peer_reviewed_full_report,0.5625,0.5110155830198818
Rout >18,FT-010,peer_reviewed_full_report,0.565,0.5135553612134592
Rout >18,FT-010,peer_reviewed_full_report,0.5675,0.5160977988797166
Rout >18,FT-010,peer_reviewed_full_report,0.5700000000000001,0.518642900198054
Rout >18,FT-010,peer_reviewed_full_report,0.5725,0.5211906693566337
Rout >18,FT-010,peer_reviewed_full_report,0.575,0.5237411105524029
Rout >18,FT-010,peer_reviewed_full_report,0.5775,0.5262942279911167
Rout >18,FT-010,peer_reviewed_full_report,0.5800000000000001,0.5288500258873613
Rout >18,FT-010,peer_reviewed_full_report,0.5825,0.5314085084645769
Rout >18,FT-010,peer_reviewed_full_report,0.585,0.5339696799550814
Rout >18,FT-010,peer_reviewed_full_report,0.5875,0.5365335446000936
Rout >18,FT-010,peer_reviewed_full_report,0.5900000000000001,0.5391001066497565
Rout >18,FT-010,peer_reviewed_full_report,0.5925,0.5416693703631607
Rout >18,FT-010,peer_reviewed_full_report,0.595,0.5442413400083679
Rout >18,FT-010,peer_reviewed_full_report,0.5975,0.5468160198624354
Rout >18,FT-010,peer_reviewed_full_report,0.6000000000000001,0.5493934142114386
Rout >18,FT-010,peer_reviewed_full_report,0.6025,0.5519735273504953
Rout >18,FT-010,peer_reviewed_full_report,0.605,0.55455636358379
Rout >18,FT-010,peer_reviewed_full_report,0.6075,0.5571419272245971
Rout >18,FT-010,peer_reviewed_full_report,0.6100000000000001,0.559730222595305
Rout >18,FT-010,peer_reviewed_full_report,0.6125,0.562321254027441
Rout >18,FT-010,peer_reviewed_full_report,0.615,0.5649150258616943
Rout >18,FT-010,peer_reviewed_full_report,0.6174999999999999,0.5675115424479411
Rout >18,FT-010,peer_reviewed_full_report,0.62,0.5701108081452689
Rout >18,FT-010,peer_reviewed_full_report,0.6225,0.572712827322
Rout >18,FT-010,peer_reviewed_full_report,0.625,0.5753176043557169
Rout >18,FT-010,peer_reviewed_full_report,0.6275,0.5779251436332866
